OID_,ID,NID,WEIGHT
6145,753,709,1.000000000000000
6146,753,710,1.000000000000000
6147,753,711,1.000000000000000
6148,753,752,1.000000000000000
6149,753,754,1.000000000000000
6150,753,796,1.000000000000000
6151,796,752,1.000000000000000
6152,796,753,1.000000000000000
6153,796,754,1.000000000000000
6154,796,795,1.000000000000000
6155,796,797,1.000000000000000
6156,796,838,1.000000000000000
6157,711,668,1.000000000000000
6158,711,710,1.000000000000000
6159,711,712,1.000000000000000
6160,711,753,1.000000000000000
6161,711,754,1.000000000000000
6162,711,755,1.000000000000000
6163,754,711,1.000000000000000
6164,754,753,1.000000000000000
6165,754,755,1.000000000000000
6166,754,796,1.000000000000000
6167,754,797,1.000000000000000
6168,754,798,1.000000000000000
6169,797,754,1.000000000000000
6170,797,796,1.000000000000000
6171,797,798,1.000000000000000
6172,797,838,1.000000000000000
6173,797,839,1.000000000000000
6174,797,840,1.000000000000000
6175,835,793,1.000000000000000
6176,835,834,1.000000000000000
6177,835,836,1.000000000000000
6178,835,876,1.000000000000000
6179,835,877,1.000000000000000
6180,835,878,1.000000000000000
6181,877,835,1.000000000000000
6182,877,876,1.000000000000000
6183,877,878,1.000000000000000
6184,877,918,1.000000000000000
6185,877,919,1.000000000000000
6186,877,920,1.000000000000000
6187,836,793,1.000000000000000
6188,836,794,1.000000000000000
6189,836,795,1.000000000000000
6190,836,835,1.000000000000000
6191,836,837,1.000000000000000
6192,836,878,1.000000000000000
6193,878,835,1.000000000000000
6194,878,836,1.000000000000000
6195,878,837,1.000000000000000
6196,878,877,1.000000000000000
6197,878,879,1.000000000000000
6198,878,920,1.000000000000000
6199,920,877,1.000000000000000
6200,920,878,1.000000000000000
6201,920,879,1.000000000000000
6202,920,919,1.000000000000000
6203,920,921,1.000000000000000
6204,920,962,1.000000000000000
6205,837,795,1.000000000000000
6206,837,836,1.000000000000000
6207,837,838,1.000000000000000
6208,837,878,1.000000000000000
6209,837,879,1.000000000000000
6210,837,880,1.000000000000000
6211,879,837,1.000000000000000
6212,879,878,1.000000000000000
6213,879,880,1.000000000000000
6214,879,920,1.000000000000000
6215,879,921,1.000000000000000
6216,879,922,1.000000000000000
6217,838,795,1.000000000000000
6218,838,796,1.000000000000000
6219,838,797,1.000000000000000
6220,838,837,1.000000000000000
6221,838,839,1.000000000000000
6222,838,880,1.000000000000000
6223,880,837,1.000000000000000
6224,880,838,1.000000000000000
6225,880,839,1.000000000000000
6226,880,879,1.000000000000000
6227,880,881,1.000000000000000
6228,880,922,1.000000000000000
6229,922,879,1.000000000000000
6230,922,880,1.000000000000000
6231,922,881,1.000000000000000
6232,922,921,1.000000000000000
6233,922,923,1.000000000000000
6234,922,964,1.000000000000000
6235,839,797,1.000000000000000
6236,839,838,1.000000000000000
6237,839,840,1.000000000000000
6238,839,880,1.000000000000000
6239,839,881,1.000000000000000
6240,839,882,1.000000000000000
6241,881,839,1.000000000000000
6242,881,880,1.000000000000000
6243,881,882,1.000000000000000
6244,881,922,1.000000000000000
6245,881,923,1.000000000000000
6246,881,924,1.000000000000000
6247,913,871,1.000000000000000
6248,913,912,1.000000000000000
6249,913,914,1.000000000000000
6250,913,954,1.000000000000000
6251,913,955,1.000000000000000
6252,913,956,1.000000000000000
6253,955,913,1.000000000000000
6254,955,954,1.000000000000000
6255,955,956,1.000000000000000
6256,955,996,1.000000000000000
6257,955,997,1.000000000000000
6258,955,998,1.000000000000000
6259,997,955,1.000000000000000
6260,997,996,1.000000000000000
6261,997,998,1.000000000000000
6262,997,1038,1.000000000000000
6263,997,1039,1.000000000000000
6264,997,1040,1.000000000000000
6265,956,913,1.000000000000000
6266,956,914,1.000000000000000
6267,956,915,1.000000000000000
6268,956,955,1.000000000000000
6269,956,957,1.000000000000000
6270,956,998,1.000000000000000
6271,998,955,1.000000000000000
6272,998,956,1.000000000000000
6273,998,957,1.000000000000000
6274,998,997,1.000000000000000
6275,998,999,1.000000000000000
6276,998,1040,1.000000000000000
6277,915,873,1.000000000000000
6278,915,914,1.000000000000000
6279,915,916,1.000000000000000
6280,915,956,1.000000000000000
6281,915,957,1.000000000000000
6282,915,958,1.000000000000000
6283,957,915,1.000000000000000
6284,957,956,1.000000000000000
6285,957,958,1.000000000000000
6286,957,998,1.000000000000000
6287,957,999,1.000000000000000
6288,957,1000,1.000000000000000
6289,999,957,1.000000000000000
6290,999,998,1.000000000000000
6291,999,1000,1.000000000000000
6292,999,1040,1.000000000000000
6293,999,1041,1.000000000000000
6294,999,1042,1.000000000000000
6295,958,915,1.000000000000000
6296,958,916,1.000000000000000
6297,958,917,1.000000000000000
6298,958,957,1.000000000000000
6299,958,959,1.000000000000000
6300,958,1000,1.000000000000000
6301,1000,957,1.000000000000000
6302,1000,958,1.000000000000000
6303,1000,959,1.000000000000000
6304,1000,999,1.000000000000000
6305,1000,1001,1.000000000000000
6306,1000,1042,1.000000000000000
6307,917,875,1.000000000000000
6308,917,916,1.000000000000000
6309,917,918,1.000000000000000
6310,917,958,1.000000000000000
6311,917,959,1.000000000000000
6312,917,960,1.000000000000000
6313,959,917,1.000000000000000
6314,959,958,1.000000000000000
6315,959,960,1.000000000000000
6316,959,1000,1.000000000000000
6317,959,1001,1.000000000000000
6318,959,1002,1.000000000000000
6319,1001,959,1.000000000000000
6320,1001,1000,1.000000000000000
6321,1001,1002,1.000000000000000
6322,1001,1042,1.000000000000000
6323,1001,1043,1.000000000000000
6324,1001,1044,1.000000000000000
6325,960,917,1.000000000000000
6326,960,918,1.000000000000000
6327,960,919,1.000000000000000
6328,960,959,1.000000000000000
6329,960,961,1.000000000000000
6330,960,1002,1.000000000000000
6331,1002,959,1.000000000000000
6332,1002,960,1.000000000000000
6333,1002,961,1.000000000000000
6334,1002,1001,1.000000000000000
6335,1002,1003,1.000000000000000
6336,1002,1044,1.000000000000000
6337,1039,997,1.000000000000000
6338,1039,1038,1.000000000000000
6339,1039,1040,1.000000000000000
6340,1039,1080,1.000000000000000
6341,1039,1081,1.000000000000000
6342,1039,1082,1.000000000000000
6343,1081,1039,1.000000000000000
6344,1081,1080,1.000000000000000
6345,1081,1082,1.000000000000000
6346,1081,1122,1.000000000000000
6347,1081,1123,1.000000000000000
6348,1081,1124,1.000000000000000
6349,1040,997,1.000000000000000
6350,1040,998,1.000000000000000
6351,1040,999,1.000000000000000
6352,1040,1039,1.000000000000000
6353,1040,1041,1.000000000000000
6354,1040,1082,1.000000000000000
6355,1082,1039,1.000000000000000
6356,1082,1040,1.000000000000000
6357,1082,1041,1.000000000000000
6358,1082,1081,1.000000000000000
6359,1082,1083,1.000000000000000
6360,1082,1124,1.000000000000000
6361,1124,1081,1.000000000000000
6362,1124,1082,1.000000000000000
6363,1124,1083,1.000000000000000
6364,1124,1123,1.000000000000000
6365,1124,1125,1.000000000000000
6366,1124,1166,1.000000000000000
6367,1041,999,1.000000000000000
6368,1041,1040,1.000000000000000
6369,1041,1042,1.000000000000000
6370,1041,1082,1.000000000000000
6371,1041,1083,1.000000000000000
6372,1041,1084,1.000000000000000
6373,1083,1041,1.000000000000000
6374,1083,1082,1.000000000000000
6375,1083,1084,1.000000000000000
6376,1083,1124,1.000000000000000
6377,1083,1125,1.000000000000000
6378,1083,1126,1.000000000000000
6379,1042,999,1.000000000000000
6380,1042,1000,1.000000000000000
6381,1042,1001,1.000000000000000
6382,1042,1041,1.000000000000000
6383,1042,1043,1.000000000000000
6384,1042,1084,1.000000000000000
6385,1084,1041,1.000000000000000
6386,1084,1042,1.000000000000000
6387,1084,1043,1.000000000000000
6388,1084,1083,1.000000000000000
6389,1084,1085,1.000000000000000
6390,1084,1126,1.000000000000000
6391,1126,1083,1.000000000000000
6392,1126,1084,1.000000000000000
6393,1126,1085,1.000000000000000
6394,1126,1125,1.000000000000000
6395,1126,1127,1.000000000000000
6396,1126,1168,1.000000000000000
6397,1043,1001,1.000000000000000
6398,1043,1042,1.000000000000000
6399,1043,1044,1.000000000000000
6400,1043,1084,1.000000000000000
6401,1043,1085,1.000000000000000
6402,1043,1086,1.000000000000000
6403,1085,1043,1.000000000000000
6404,1085,1084,1.000000000000000
6405,1085,1086,1.000000000000000
6406,1085,1126,1.000000000000000
6407,1085,1127,1.000000000000000
6408,1085,1128,1.000000000000000
6409,1044,1001,1.000000000000000
6410,1044,1002,1.000000000000000
6411,1044,1003,1.000000000000000
6412,1044,1043,1.000000000000000
6413,1044,1045,1.000000000000000
6414,1044,1086,1.000000000000000
6415,1086,1043,1.000000000000000
6416,1086,1044,1.000000000000000
6417,1086,1045,1.000000000000000
6418,1086,1085,1.000000000000000
6419,1086,1087,1.000000000000000
6420,1086,1128,1.000000000000000
6421,1128,1085,1.000000000000000
6422,1128,1086,1.000000000000000
6423,1128,1087,1.000000000000000
6424,1128,1127,1.000000000000000
6425,1128,1129,1.000000000000000
6426,1128,1170,1.000000000000000
6427,919,877,1.000000000000000
6428,919,918,1.000000000000000
6429,919,920,1.000000000000000
6430,919,960,1.000000000000000
6431,919,961,1.000000000000000
6432,919,962,1.000000000000000
6433,961,919,1.000000000000000
6434,961,960,1.000000000000000
6435,961,962,1.000000000000000
6436,961,1002,1.000000000000000
6437,961,1003,1.000000000000000
6438,961,1004,1.000000000000000
6439,1003,961,1.000000000000000
6440,1003,1002,1.000000000000000
6441,1003,1004,1.000000000000000
6442,1003,1044,1.000000000000000
6443,1003,1045,1.000000000000000
6444,1003,1046,1.000000000000000
6445,962,919,1.000000000000000
6446,962,920,1.000000000000000
6447,962,921,1.000000000000000
6448,962,961,1.000000000000000
6449,962,963,1.000000000000000
6450,962,1004,1.000000000000000
6451,1004,961,1.000000000000000
6452,1004,962,1.000000000000000
6453,1004,963,1.000000000000000
6454,1004,1003,1.000000000000000
6455,1004,1005,1.000000000000000
6456,1004,1046,1.000000000000000
6457,921,879,1.000000000000000
6458,921,920,1.000000000000000
6459,921,922,1.000000000000000
6460,921,962,1.000000000000000
6461,921,963,1.000000000000000
6462,921,964,1.000000000000000
6463,963,921,1.000000000000000
6464,963,962,1.000000000000000
6465,963,964,1.000000000000000
6466,963,1004,1.000000000000000
6467,963,1005,1.000000000000000
6468,963,1006,1.000000000000000
6469,1005,963,1.000000000000000
6470,1005,1004,1.000000000000000
6471,1005,1006,1.000000000000000
6472,1005,1046,1.000000000000000
6473,1005,1047,1.000000000000000
6474,1005,1048,1.000000000000000
6475,964,921,1.000000000000000
6476,964,922,1.000000000000000
6477,964,923,1.000000000000000
6478,964,963,1.000000000000000
6479,964,965,1.000000000000000
6480,964,1006,1.000000000000000
6481,1006,963,1.000000000000000
6482,1006,964,1.000000000000000
6483,1006,965,1.000000000000000
6484,1006,1005,1.000000000000000
6485,1006,1007,1.000000000000000
6486,1006,1048,1.000000000000000
6487,923,881,1.000000000000000
6488,923,922,1.000000000000000
6489,923,924,1.000000000000000
6490,923,964,1.000000000000000
6491,923,965,1.000000000000000
6492,923,966,1.000000000000000
6493,965,923,1.000000000000000
6494,965,964,1.000000000000000
6495,965,966,1.000000000000000
6496,965,1006,1.000000000000000
6497,965,1007,1.000000000000000
6498,965,1008,1.000000000000000
6499,1007,965,1.000000000000000
6500,1007,1006,1.000000000000000
6501,1007,1008,1.000000000000000
6502,1007,1048,1.000000000000000
6503,1007,1049,1.000000000000000
6504,1007,1050,1.000000000000000
6505,1045,1003,1.000000000000000
6506,1045,1044,1.000000000000000
6507,1045,1046,1.000000000000000
6508,1045,1086,1.000000000000000
6509,1045,1087,1.000000000000000
6510,1045,1088,1.000000000000000
6511,1087,1045,1.000000000000000
6512,1087,1086,1.000000000000000
6513,1087,1088,1.000000000000000
6514,1087,1128,1.000000000000000
6515,1087,1129,1.000000000000000
6516,1087,1130,1.000000000000000
6517,1046,1003,1.000000000000000
6518,1046,1004,1.000000000000000
6519,1046,1005,1.000000000000000
6520,1046,1045,1.000000000000000
6521,1046,1047,1.000000000000000
6522,1046,1088,1.000000000000000
6523,1088,1045,1.000000000000000
6524,1088,1046,1.000000000000000
6525,1088,1047,1.000000000000000
6526,1088,1087,1.000000000000000
6527,1088,1089,1.000000000000000
6528,1088,1130,1.000000000000000
6529,1130,1087,1.000000000000000
6530,1130,1088,1.000000000000000
6531,1130,1089,1.000000000000000
6532,1130,1129,1.000000000000000
6533,1130,1131,1.000000000000000
6534,1130,1172,1.000000000000000
6535,1047,1005,1.000000000000000
6536,1047,1046,1.000000000000000
6537,1047,1048,1.000000000000000
6538,1047,1088,1.000000000000000
6539,1047,1089,1.000000000000000
6540,1047,1090,1.000000000000000
6541,1089,1047,1.000000000000000
6542,1089,1088,1.000000000000000
6543,1089,1090,1.000000000000000
6544,1089,1130,1.000000000000000
6545,1089,1131,1.000000000000000
6546,1089,1132,1.000000000000000
6547,1048,1005,1.000000000000000
6548,1048,1006,1.000000000000000
6549,1048,1007,1.000000000000000
6550,1048,1047,1.000000000000000
6551,1048,1049,1.000000000000000
6552,1048,1090,1.000000000000000
6553,1090,1047,1.000000000000000
6554,1090,1048,1.000000000000000
6555,1090,1049,1.000000000000000
6556,1090,1089,1.000000000000000
6557,1090,1091,1.000000000000000
6558,1090,1132,1.000000000000000
6559,1132,1089,1.000000000000000
6560,1132,1090,1.000000000000000
6561,1132,1091,1.000000000000000
6562,1132,1131,1.000000000000000
6563,1132,1133,1.000000000000000
6564,1132,1174,1.000000000000000
6565,1091,1049,1.000000000000000
6566,1091,1090,1.000000000000000
6567,1091,1092,1.000000000000000
6568,1091,1132,1.000000000000000
6569,1091,1133,1.000000000000000
6570,1091,1134,1.000000000000000
6571,1049,1007,1.000000000000000
6572,1049,1048,1.000000000000000
6573,1049,1050,1.000000000000000
6574,1049,1090,1.000000000000000
6575,1049,1091,1.000000000000000
6576,1049,1092,1.000000000000000
6577,755,711,1.000000000000000
6578,755,712,1.000000000000000
6579,755,713,1.000000000000000
6580,755,754,1.000000000000000
6581,755,756,1.000000000000000
6582,755,798,1.000000000000000
6583,798,754,1.000000000000000
6584,798,755,1.000000000000000
6585,798,756,1.000000000000000
6586,798,797,1.000000000000000
6587,798,799,1.000000000000000
6588,798,840,1.000000000000000
6589,713,670,1.000000000000000
6590,713,712,1.000000000000000
6591,713,714,1.000000000000000
6592,713,755,1.000000000000000
6593,713,756,1.000000000000000
6594,713,757,1.000000000000000
6595,756,713,1.000000000000000
6596,756,755,1.000000000000000
6597,756,757,1.000000000000000
6598,756,798,1.000000000000000
6599,756,799,1.000000000000000
6600,756,800,1.000000000000000
6601,799,756,1.000000000000000
6602,799,798,1.000000000000000
6603,799,800,1.000000000000000
6604,799,840,1.000000000000000
6605,799,841,1.000000000000000
6606,799,842,1.000000000000000
6607,757,713,1.000000000000000
6608,757,714,1.000000000000000
6609,757,715,1.000000000000000
6610,757,756,1.000000000000000
6611,757,758,1.000000000000000
6612,757,800,1.000000000000000
6613,800,756,1.000000000000000
6614,800,757,1.000000000000000
6615,800,758,1.000000000000000
6616,800,799,1.000000000000000
6617,800,801,1.000000000000000
6618,800,842,1.000000000000000
6619,715,672,1.000000000000000
6620,715,714,1.000000000000000
6621,715,716,1.000000000000000
6622,715,757,1.000000000000000
6623,715,758,1.000000000000000
6624,715,759,1.000000000000000
6625,758,715,1.000000000000000
6626,758,757,1.000000000000000
6627,758,759,1.000000000000000
6628,758,800,1.000000000000000
6629,758,801,1.000000000000000
6630,758,802,1.000000000000000
6631,801,758,1.000000000000000
6632,801,800,1.000000000000000
6633,801,802,1.000000000000000
6634,801,842,1.000000000000000
6635,801,843,1.000000000000000
6636,801,844,1.000000000000000
6637,759,715,1.000000000000000
6638,759,716,1.000000000000000
6639,759,717,1.000000000000000
6640,759,758,1.000000000000000
6641,759,760,1.000000000000000
6642,759,802,1.000000000000000
6643,802,758,1.000000000000000
6644,802,759,1.000000000000000
6645,802,760,1.000000000000000
6646,802,801,1.000000000000000
6647,802,803,1.000000000000000
6648,802,844,1.000000000000000
6649,840,797,1.000000000000000
6650,840,798,1.000000000000000
6651,840,799,1.000000000000000
6652,840,839,1.000000000000000
6653,840,841,1.000000000000000
6654,840,882,1.000000000000000
6655,882,839,1.000000000000000
6656,882,840,1.000000000000000
6657,882,841,1.000000000000000
6658,882,881,1.000000000000000
6659,882,883,1.000000000000000
6660,882,924,1.000000000000000
6661,924,881,1.000000000000000
6662,924,882,1.000000000000000
6663,924,883,1.000000000000000
6664,924,923,1.000000000000000
6665,924,925,1.000000000000000
6666,924,966,1.000000000000000
6667,841,799,1.000000000000000
6668,841,840,1.000000000000000
6669,841,842,1.000000000000000
6670,841,882,1.000000000000000
6671,841,883,1.000000000000000
6672,841,884,1.000000000000000
6673,883,841,1.000000000000000
6674,883,882,1.000000000000000
6675,883,884,1.000000000000000
6676,883,924,1.000000000000000
6677,883,925,1.000000000000000
6678,883,926,1.000000000000000
6679,842,799,1.000000000000000
6680,842,800,1.000000000000000
6681,842,801,1.000000000000000
6682,842,841,1.000000000000000
6683,842,843,1.000000000000000
6684,842,884,1.000000000000000
6685,884,841,1.000000000000000
6686,884,842,1.000000000000000
6687,884,843,1.000000000000000
6688,884,883,1.000000000000000
6689,884,885,1.000000000000000
6690,884,926,1.000000000000000
6691,926,883,1.000000000000000
6692,926,884,1.000000000000000
6693,926,885,1.000000000000000
6694,926,925,1.000000000000000
6695,926,927,1.000000000000000
6696,926,968,1.000000000000000
6697,843,801,1.000000000000000
6698,843,842,1.000000000000000
6699,843,844,1.000000000000000
6700,843,884,1.000000000000000
6701,843,885,1.000000000000000
6702,843,886,1.000000000000000
6703,885,843,1.000000000000000
6704,885,884,1.000000000000000
6705,885,886,1.000000000000000
6706,885,926,1.000000000000000
6707,885,927,1.000000000000000
6708,885,928,1.000000000000000
6709,844,801,1.000000000000000
6710,844,802,1.000000000000000
6711,844,803,1.000000000000000
6712,844,843,1.000000000000000
6713,844,845,1.000000000000000
6714,844,886,1.000000000000000
6715,886,843,1.000000000000000
6716,886,844,1.000000000000000
6717,886,845,1.000000000000000
6718,886,885,1.000000000000000
6719,886,887,1.000000000000000
6720,886,928,1.000000000000000
6721,928,885,1.000000000000000
6722,928,886,1.000000000000000
6723,928,887,1.000000000000000
6724,928,927,1.000000000000000
6725,928,929,1.000000000000000
6726,928,970,1.000000000000000
6727,717,674,1.000000000000000
6728,717,716,1.000000000000000
6729,717,718,1.000000000000000
6730,717,759,1.000000000000000
6731,717,760,1.000000000000000
6732,717,761,1.000000000000000
6733,760,717,1.000000000000000
6734,760,759,1.000000000000000
6735,760,761,1.000000000000000
6736,760,802,1.000000000000000
6737,760,803,1.000000000000000
6738,760,804,1.000000000000000
6739,803,760,1.000000000000000
6740,803,802,1.000000000000000
6741,803,804,1.000000000000000
6742,803,844,1.000000000000000
6743,803,845,1.000000000000000
6744,803,846,1.000000000000000
6745,761,717,1.000000000000000
6746,761,718,1.000000000000000
6747,761,719,1.000000000000000
6748,761,760,1.000000000000000
6749,761,762,1.000000000000000
6750,761,804,1.000000000000000
6751,804,760,1.000000000000000
6752,804,761,1.000000000000000
6753,804,762,1.000000000000000
6754,804,803,1.000000000000000
6755,804,805,1.000000000000000
6756,804,846,1.000000000000000
6757,719,676,1.000000000000000
6758,719,718,1.000000000000000
6759,719,720,1.000000000000000
6760,719,761,1.000000000000000
6761,719,762,1.000000000000000
6762,719,763,1.000000000000000
6763,762,719,1.000000000000000
6764,762,761,1.000000000000000
6765,762,763,1.000000000000000
6766,762,804,1.000000000000000
6767,762,805,1.000000000000000
6768,762,806,1.000000000000000
6769,805,762,1.000000000000000
6770,805,804,1.000000000000000
6771,805,806,1.000000000000000
6772,805,846,1.000000000000000
6773,805,847,1.000000000000000
6774,805,848,1.000000000000000
6775,763,719,1.000000000000000
6776,763,720,1.000000000000000
6777,763,721,1.000000000000000
6778,763,762,1.000000000000000
6779,763,764,1.000000000000000
6780,763,806,1.000000000000000
6781,806,762,1.000000000000000
6782,806,763,1.000000000000000
6783,806,764,1.000000000000000
6784,806,805,1.000000000000000
6785,806,807,1.000000000000000
6786,806,848,1.000000000000000
6787,721,678,1.000000000000000
6788,721,720,1.000000000000000
6789,721,722,1.000000000000000
6790,721,763,1.000000000000000
6791,721,764,1.000000000000000
6792,721,765,1.000000000000000
6793,764,721,1.000000000000000
6794,764,763,1.000000000000000
6795,764,765,1.000000000000000
6796,764,806,1.000000000000000
6797,764,807,1.000000000000000
6798,764,808,1.000000000000000
6799,807,764,1.000000000000000
6800,807,806,1.000000000000000
6801,807,808,1.000000000000000
6802,807,848,1.000000000000000
6803,807,849,1.000000000000000
6804,807,850,1.000000000000000
6805,765,721,1.000000000000000
6806,765,722,1.000000000000000
6807,765,764,1.000000000000000
6808,765,808,1.000000000000000
6809,808,764,1.000000000000000
6810,808,765,1.000000000000000
6811,808,807,1.000000000000000
6812,808,850,1.000000000000000
6813,845,803,1.000000000000000
6814,845,844,1.000000000000000
6815,845,846,1.000000000000000
6816,845,886,1.000000000000000
6817,845,887,1.000000000000000
6818,845,888,1.000000000000000
6819,887,845,1.000000000000000
6820,887,886,1.000000000000000
6821,887,888,1.000000000000000
6822,887,928,1.000000000000000
6823,887,929,1.000000000000000
6824,887,930,1.000000000000000
6825,846,803,1.000000000000000
6826,846,804,1.000000000000000
6827,846,805,1.000000000000000
6828,846,845,1.000000000000000
6829,846,847,1.000000000000000
6830,846,888,1.000000000000000
6831,888,845,1.000000000000000
6832,888,846,1.000000000000000
6833,888,847,1.000000000000000
6834,888,887,1.000000000000000
6835,888,889,1.000000000000000
6836,888,930,1.000000000000000
6837,930,887,1.000000000000000
6838,930,888,1.000000000000000
6839,930,889,1.000000000000000
6840,930,929,1.000000000000000
6841,930,931,1.000000000000000
6842,930,972,1.000000000000000
6843,847,805,1.000000000000000
6844,847,846,1.000000000000000
6845,847,848,1.000000000000000
6846,847,888,1.000000000000000
6847,847,889,1.000000000000000
6848,847,890,1.000000000000000
6849,889,847,1.000000000000000
6850,889,888,1.000000000000000
6851,889,890,1.000000000000000
6852,889,930,1.000000000000000
6853,889,931,1.000000000000000
6854,889,932,1.000000000000000
6855,848,805,1.000000000000000
6856,848,806,1.000000000000000
6857,848,807,1.000000000000000
6858,848,847,1.000000000000000
6859,848,849,1.000000000000000
6860,848,890,1.000000000000000
6861,890,847,1.000000000000000
6862,890,848,1.000000000000000
6863,890,849,1.000000000000000
6864,890,889,1.000000000000000
6865,890,891,1.000000000000000
6866,890,932,1.000000000000000
6867,932,889,1.000000000000000
6868,932,890,1.000000000000000
6869,932,891,1.000000000000000
6870,932,931,1.000000000000000
6871,932,933,1.000000000000000
6872,932,974,1.000000000000000
6873,849,807,1.000000000000000
6874,849,848,1.000000000000000
6875,849,850,1.000000000000000
6876,849,890,1.000000000000000
6877,849,891,1.000000000000000
6878,849,892,1.000000000000000
6879,891,849,1.000000000000000
6880,891,890,1.000000000000000
6881,891,892,1.000000000000000
6882,891,932,1.000000000000000
6883,891,933,1.000000000000000
6884,891,934,1.000000000000000
6885,850,807,1.000000000000000
6886,850,808,1.000000000000000
6887,850,849,1.000000000000000
6888,850,892,1.000000000000000
6889,892,849,1.000000000000000
6890,892,850,1.000000000000000
6891,892,891,1.000000000000000
6892,892,934,1.000000000000000
6893,934,891,1.000000000000000
6894,934,892,1.000000000000000
6895,934,933,1.000000000000000
6896,934,976,1.000000000000000
6897,966,923,1.000000000000000
6898,966,924,1.000000000000000
6899,966,925,1.000000000000000
6900,966,965,1.000000000000000
6901,966,967,1.000000000000000
6902,966,1008,1.000000000000000
6903,1008,965,1.000000000000000
6904,1008,966,1.000000000000000
6905,1008,967,1.000000000000000
6906,1008,1007,1.000000000000000
6907,1008,1009,1.000000000000000
6908,1008,1050,1.000000000000000
6909,925,883,1.000000000000000
6910,925,924,1.000000000000000
6911,925,926,1.000000000000000
6912,925,966,1.000000000000000
6913,925,967,1.000000000000000
6914,925,968,1.000000000000000
6915,967,925,1.000000000000000
6916,967,966,1.000000000000000
6917,967,968,1.000000000000000
6918,967,1008,1.000000000000000
6919,967,1009,1.000000000000000
6920,967,1010,1.000000000000000
6921,1009,967,1.000000000000000
6922,1009,1008,1.000000000000000
6923,1009,1010,1.000000000000000
6924,1009,1050,1.000000000000000
6925,1009,1051,1.000000000000000
6926,1009,1052,1.000000000000000
6927,968,925,1.000000000000000
6928,968,926,1.000000000000000
6929,968,927,1.000000000000000
6930,968,967,1.000000000000000
6931,968,969,1.000000000000000
6932,968,1010,1.000000000000000
6933,1010,967,1.000000000000000
6934,1010,968,1.000000000000000
6935,1010,969,1.000000000000000
6936,1010,1009,1.000000000000000
6937,1010,1011,1.000000000000000
6938,1010,1052,1.000000000000000
6939,927,885,1.000000000000000
6940,927,926,1.000000000000000
6941,927,928,1.000000000000000
6942,927,968,1.000000000000000
6943,927,969,1.000000000000000
6944,927,970,1.000000000000000
6945,969,927,1.000000000000000
6946,969,968,1.000000000000000
6947,969,970,1.000000000000000
6948,969,1010,1.000000000000000
6949,969,1011,1.000000000000000
6950,969,1012,1.000000000000000
6951,1011,969,1.000000000000000
6952,1011,1010,1.000000000000000
6953,1011,1012,1.000000000000000
6954,1011,1052,1.000000000000000
6955,1011,1053,1.000000000000000
6956,1011,1054,1.000000000000000
6957,970,927,1.000000000000000
6958,970,928,1.000000000000000
6959,970,929,1.000000000000000
6960,970,969,1.000000000000000
6961,970,971,1.000000000000000
6962,970,1012,1.000000000000000
6963,1012,969,1.000000000000000
6964,1012,970,1.000000000000000
6965,1012,971,1.000000000000000
6966,1012,1011,1.000000000000000
6967,1012,1013,1.000000000000000
6968,1012,1054,1.000000000000000
6969,1050,1007,1.000000000000000
6970,1050,1008,1.000000000000000
6971,1050,1009,1.000000000000000
6972,1050,1049,1.000000000000000
6973,1050,1051,1.000000000000000
6974,1050,1092,1.000000000000000
6975,1092,1049,1.000000000000000
6976,1092,1050,1.000000000000000
6977,1092,1051,1.000000000000000
6978,1092,1091,1.000000000000000
6979,1092,1093,1.000000000000000
6980,1092,1134,1.000000000000000
6981,1134,1091,1.000000000000000
6982,1134,1092,1.000000000000000
6983,1134,1093,1.000000000000000
6984,1134,1133,1.000000000000000
6985,1134,1135,1.000000000000000
6986,1134,1176,1.000000000000000
6987,1051,1009,1.000000000000000
6988,1051,1050,1.000000000000000
6989,1051,1052,1.000000000000000
6990,1051,1092,1.000000000000000
6991,1051,1093,1.000000000000000
6992,1051,1094,1.000000000000000
6993,1093,1051,1.000000000000000
6994,1093,1092,1.000000000000000
6995,1093,1094,1.000000000000000
6996,1093,1134,1.000000000000000
6997,1093,1135,1.000000000000000
6998,1093,1136,1.000000000000000
6999,1052,1009,1.000000000000000
7000,1052,1010,1.000000000000000
7001,1052,1011,1.000000000000000
7002,1052,1051,1.000000000000000
7003,1052,1053,1.000000000000000
7004,1052,1094,1.000000000000000
7005,1094,1051,1.000000000000000
7006,1094,1052,1.000000000000000
7007,1094,1053,1.000000000000000
7008,1094,1093,1.000000000000000
7009,1094,1095,1.000000000000000
7010,1094,1136,1.000000000000000
7011,1136,1093,1.000000000000000
7012,1136,1094,1.000000000000000
7013,1136,1095,1.000000000000000
7014,1136,1135,1.000000000000000
7015,1136,1137,1.000000000000000
7016,1136,1178,1.000000000000000
7017,1053,1011,1.000000000000000
7018,1053,1052,1.000000000000000
7019,1053,1054,1.000000000000000
7020,1053,1094,1.000000000000000
7021,1053,1095,1.000000000000000
7022,1053,1096,1.000000000000000
7023,1095,1053,1.000000000000000
7024,1095,1094,1.000000000000000
7025,1095,1096,1.000000000000000
7026,1095,1136,1.000000000000000
7027,1095,1137,1.000000000000000
7028,1095,1138,1.000000000000000
7029,1054,1011,1.000000000000000
7030,1054,1012,1.000000000000000
7031,1054,1013,1.000000000000000
7032,1054,1053,1.000000000000000
7033,1054,1055,1.000000000000000
7034,1054,1096,1.000000000000000
7035,1096,1053,1.000000000000000
